id,title,description,availability,condition,price,link,image_link,brand,item_group_id,size,sale_price,additional_image_link,origin_country,wa_compliance_category
YAS-COLDPRES-M20XU-YAS-COLDPRES-M20XU-500ml,Cold Pressed Flaxseed Oil / అవిసె నూనె — 500ml,"Order Cold Pressed Flaxseed Oil (అవిసె గింజల నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,249.00 INR,https://www.yasvik.com/product/cold-pressed-flaxseed-oil,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_53_05-pm-mqw5k636.webp,Yasvik,YAS-COLDPRES-M20XU,500ml,,,IN,DEFAULT
YAS-COLDPRES-M20XU-YAS-COLDPRES-M20XU-1l,Cold Pressed Flaxseed Oil / అవిసె నూనె — 1L,"Order Cold Pressed Flaxseed Oil (అవిసె గింజల నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,498.00 INR,https://www.yasvik.com/product/cold-pressed-flaxseed-oil,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_53_05-pm-mqw5k636.webp,Yasvik,YAS-COLDPRES-M20XU,1L,,,IN,DEFAULT
YAS-COLDPRES-M20XU-YAS-COLDPRES-M20XU-5l,Cold Pressed Flaxseed Oil / అవిసె నూనె — 5L,"Order Cold Pressed Flaxseed Oil (అవిసె గింజల నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,2490.00 INR,https://www.yasvik.com/product/cold-pressed-flaxseed-oil,https://media.yasvik.com/media-assets/products/chatgpt-image-jun-27_-2026_-02_53_05-pm-mqw5k636.webp,Yasvik,YAS-COLDPRES-M20XU,5L,,,IN,DEFAULT
YAS-FLAXSEED-AUL9I,Flax Seeds / అవిసె గింజలు,"Nimmakaya Uragaya / Homemade Lemon Pickle is a practical kitchen essential used in rice, curd rice and side dishes. When a product is part of regular cooking, quality matters: it should look clean, cook well and feel dependable for family use. At Yasvik, we keep it simple — homemade lemon pickle with bright tang and family-recipe spice. No exaggerated claims and no unnecessary packaging burden; just carefully selected food at a fair price. Eat what’s right. Yasvik quality assured. Fair prices guaranteed.",in stock,new,249.00 INR,https://www.yasvik.com/product/flax-seeds-aul9i,https://media.yasvik.com/media-assets/products/yasvik-flax-seeds-aul9i-hero.webp,Yasvik,,,,,IN,DEFAULT
YAS-VERMICEL-8ZU02,Vermicelli / Semiya / సేమియా,"Order Vermicelli / Semiya (సేమ్యా) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,75.00 INR,https://www.yasvik.com/product/vermicelli-semiya,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,,,,,IN,DEFAULT
YAS-GOANDHLA-3JCBT-YAS-GOANDHLA-3JCBT-1kg,Gond Laddu / గోంద్ లడ్డు — 1kg,"Order Gond Laddu (గోంద్ లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,710.00 INR,https://www.yasvik.com/product/gond-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-GOANDHLA-3JCBT,1kg,,,IN,DEFAULT
YAS-GOANDHLA-3JCBT-YAS-GOANDHLA-3JCBT-500g,Gond Laddu / గోంద్ లడ్డు — 500g,"Order Gond Laddu (గోంద్ లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,360.00 INR,https://www.yasvik.com/product/gond-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-GOANDHLA-3JCBT,500g,,,IN,DEFAULT
YAS-GOANDHLA-3JCBT-YAS-GOANDHLA-3JCBT-250g,Gond Laddu / గోంద్ లడ్డు — 250g,"Order Gond Laddu (గోంద్ లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,183.00 INR,https://www.yasvik.com/product/gond-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-GOANDHLA-3JCBT,250g,,,IN,DEFAULT
YAS-GOANDHLA-3JCBT-YAS-GOANDHLA-3JCBT-100g,Gond Laddu / గోంద్ లడ్డు — 100g,"Order Gond Laddu (గోంద్ లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,76.00 INR,https://www.yasvik.com/product/gond-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-GOANDHLA-3JCBT,100g,,,IN,DEFAULT
YAS-GOANDHLA-3JCBT-YAS-GOANDHLA-3JCBT-50g,Gond Laddu / గోంద్ లడ్డు — 50g,"Order Gond Laddu (గోంద్ లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,41.00 INR,https://www.yasvik.com/product/gond-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-GOANDHLA-3JCBT,50g,,,IN,DEFAULT
YAS-040-YAS-040-500ML,Cold Pressed Coconut Oil / కొబ్బరి నూనె — 500ml,"Order Cold Pressed Coconut Oil (కొబ్బరి నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,225.00 INR,https://www.yasvik.com/product/cold-pressed-coconut-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-5.webp,Yasvik,YAS-040,500ml,,,IN,DEFAULT
YAS-040-YAS-040-1L,Cold Pressed Coconut Oil / కొబ్బరి నూనె — 1L,"Order Cold Pressed Coconut Oil (కొబ్బరి నూనె) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,450.00 INR,https://www.yasvik.com/product/cold-pressed-coconut-oil,https://media.yasvik.com/media-assets/products/yasvik-asset-5.webp,Yasvik,YAS-040,1L,,,IN,DEFAULT
YAS-GROUNDNU-3NA2P-YAS-GROUNDNU-3NA2P-500g,Groundnuts / పల్లీలు — 500g,"Order Groundnuts (వేరుశెనగలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,145.00 INR,https://www.yasvik.com/product/groundnuts,https://media.yasvik.com/media-assets/products/yasvik-groundnuts-hero.webp,Yasvik,YAS-GROUNDNU-3NA2P,500g,,,IN,DEFAULT
YAS-GROUNDNU-3NA2P-YAS-GROUNDNU-3NA2P-1kg,Groundnuts / పల్లీలు — 1kg,"Order Groundnuts (వేరుశెనగలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,145.00 INR,https://www.yasvik.com/product/groundnuts,https://media.yasvik.com/media-assets/products/yasvik-groundnuts-hero.webp,Yasvik,YAS-GROUNDNU-3NA2P,1kg,,,IN,DEFAULT
YAS-026-YAS-026-500G,Chana Dal / శనగ పప్పు — 500g,"Order Chana Dal (శనగ పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,65.00 INR,https://www.yasvik.com/product/chana-dal,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-026,500g,,,IN,DEFAULT
YAS-026-YAS-026-1KG,Chana Dal / శనగ పప్పు — 1kg,"Order Chana Dal (శనగ పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,115.00 INR,https://www.yasvik.com/product/chana-dal,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-026,1kg,,,IN,DEFAULT
YAS-BELLAMGA-FNYD3-YAS-BELLAMGA-FNYD3-1kg,Jaggery Gavvalu / బెల్లం గవ్వలు — 1kg,"Order Jaggery Gavvalu (బెల్లం గవ్వలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,420.00 INR,https://www.yasvik.com/product/jaggery-gavvalu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-BELLAMGA-FNYD3,1kg,,,IN,DEFAULT
YAS-BELLAMGA-FNYD3-YAS-BELLAMGA-FNYD3-500g,Jaggery Gavvalu / బెల్లం గవ్వలు — 500g,"Order Jaggery Gavvalu (బెల్లం గవ్వలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,210.00 INR,https://www.yasvik.com/product/jaggery-gavvalu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-BELLAMGA-FNYD3,500g,,,IN,DEFAULT
YAS-BELLAMGA-FNYD3-YAS-BELLAMGA-FNYD3-250g,Jaggery Gavvalu / బెల్లం గవ్వలు — 250g,"Order Jaggery Gavvalu (బెల్లం గవ్వలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,105.00 INR,https://www.yasvik.com/product/jaggery-gavvalu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-BELLAMGA-FNYD3,250g,,,IN,DEFAULT
YAS-BELLAMGA-FNYD3-YAS-BELLAMGA-FNYD3-100g,Jaggery Gavvalu / బెల్లం గవ్వలు — 100g,"Order Jaggery Gavvalu (బెల్లం గవ్వలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,42.00 INR,https://www.yasvik.com/product/jaggery-gavvalu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-BELLAMGA-FNYD3,100g,,,IN,DEFAULT
YAS-BELLAMGA-FNYD3-YAS-BELLAMGA-FNYD3-50g,Jaggery Gavvalu / బెల్లం గవ్వలు — 50g,"Order Jaggery Gavvalu (బెల్లం గవ్వలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,21.00 INR,https://www.yasvik.com/product/jaggery-gavvalu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-BELLAMGA-FNYD3,50g,,,IN,DEFAULT
YAS-080-YAS-080-1KG,Organic Jaggery Balls / బెల్లం ఉండలు — 1kg,"Order Organic Jaggery Balls (బెల్లం ఉండలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,110.00 INR,https://www.yasvik.com/product/organic-jaggery-balls,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-080,1kg,,,IN,DEFAULT
YAS-080-YAS-080-500G,Organic Jaggery Balls / బెల్లం ఉండలు — 500g,"Order Organic Jaggery Balls (బెల్లం ఉండలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,65.00 INR,https://www.yasvik.com/product/organic-jaggery-balls,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-080,500g,,,IN,DEFAULT
YAS-080-YAS-080-250G,Organic Jaggery Balls / బెల్లం ఉండలు — 250g,"Order Organic Jaggery Balls (బెల్లం ఉండలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,38.00 INR,https://www.yasvik.com/product/organic-jaggery-balls,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-080,250g,,,IN,DEFAULT
YAS-080-YAS-080-100G,Organic Jaggery Balls / బెల్లం ఉండలు — 100g,"Order Organic Jaggery Balls (బెల్లం ఉండలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,21.00 INR,https://www.yasvik.com/product/organic-jaggery-balls,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-080,100g,,,IN,DEFAULT
YAS-080-YAS-080-50G,Organic Jaggery Balls / బెల్లం ఉండలు — 50g,"Order Organic Jaggery Balls (బెల్లం ఉండలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,16.00 INR,https://www.yasvik.com/product/organic-jaggery-balls,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-080,50g,,,IN,DEFAULT
YAS-018-YAS-018-250G,Black Horse Gram / నల్ల ఉలవలు — 250g,"Order Black Horse Gram (నల్ల ఉలవలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,45.00 INR,https://www.yasvik.com/product/black-horse-gram,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-018,250g,,,IN,DEFAULT
YAS-018-YAS-018-500G,Black Horse Gram / నల్ల ఉలవలు — 500g,"Order Black Horse Gram (నల్ల ఉలవలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,75.00 INR,https://www.yasvik.com/product/black-horse-gram,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-018,500g,,,IN,DEFAULT
YAS-018-YAS-018-1KG,Black Horse Gram / నల్ల ఉలవలు — 1kg,"Order Black Horse Gram (నల్ల ఉలవలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,135.00 INR,https://www.yasvik.com/product/black-horse-gram,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-018,1kg,,,IN,DEFAULT
YAS-020-YAS-020-500G,Split Urad Dal with Skin / పొట్టు మినప పప్పు — 500g,"Order Split Urad Dal with Skin (పొట్టు మినప పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,149.00 INR,https://www.yasvik.com/product/split-urad-dal-with-skin,https://media.yasvik.com/media-assets/products/yasvik-split-urad-dal-with-skin-hero.webp,Yasvik,YAS-020,500g,,,IN,DEFAULT
YAS-020-YAS-020-1KG,Split Urad Dal with Skin / పొట్టు మినప పప్పు — 1kg,"Order Split Urad Dal with Skin (పొట్టు మినప పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,149.00 INR,https://www.yasvik.com/product/split-urad-dal-with-skin,https://media.yasvik.com/media-assets/products/yasvik-split-urad-dal-with-skin-hero.webp,Yasvik,YAS-020,1kg,,,IN,DEFAULT
YAS-037-YAS-037-165G,Gongura Pickle / గోంగూర పచ్చడి — 165g,"Mixed Vegetable Pickle brings strong meal-side flavour for rice, curd rice, paratha, dosa, lunch box, with clean packing, fair pricing and easy local delivery.",in stock,new,82.00 INR,https://www.yasvik.com/product/mixed-vegetable-pickle,https://media.yasvik.com/media-assets/products/yasvik-mixed-vegetable-pickle-hero.webp,Yasvik,YAS-037,165g,,,IN,DEFAULT
YAS-037-YAS-037-500G,Gongura Pickle / గోంగూర పచ్చడి — 500g,"Mixed Vegetable Pickle brings strong meal-side flavour for rice, curd rice, paratha, dosa, lunch box, with clean packing, fair pricing and easy local delivery.",in stock,new,249.00 INR,https://www.yasvik.com/product/mixed-vegetable-pickle,https://media.yasvik.com/media-assets/products/yasvik-mixed-vegetable-pickle-hero.webp,Yasvik,YAS-037,500g,,,IN,DEFAULT
YAS-083-YAS-083-2KG,Organic Idly Rice / ఇడ్లి బియ్యం — 2kg,"Order Organic Idly Rice (ఇడ్లీ బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,184.00 INR,https://www.yasvik.com/product/organic-idly-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-083,2kg,,,IN,DEFAULT
YAS-083-YAS-083-1KG,Organic Idly Rice / ఇడ్లి బియ్యం — 1kg,"Order Organic Idly Rice (ఇడ్లీ బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,92.00 INR,https://www.yasvik.com/product/organic-idly-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-083,1kg,,,IN,DEFAULT
YAS-083-YAS-083-500G,Organic Idly Rice / ఇడ్లి బియ్యం — 500g,"Order Organic Idly Rice (ఇడ్లీ బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,56.00 INR,https://www.yasvik.com/product/organic-idly-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-083,500g,,,IN,DEFAULT
YAS-083-YAS-083-250G,Organic Idly Rice / ఇడ్లి బియ్యం — 250g,"Order Organic Idly Rice (ఇడ్లీ బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,33.00 INR,https://www.yasvik.com/product/organic-idly-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-083,250g,,,IN,DEFAULT
YAS-083-YAS-083-100G,Organic Idly Rice / ఇడ్లి బియ్యం — 100g,"Order Organic Idly Rice (ఇడ్లీ బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,19.00 INR,https://www.yasvik.com/product/organic-idly-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-083,100g,,,IN,DEFAULT
YAS-083-YAS-083-50G,Organic Idly Rice / ఇడ్లి బియ్యం — 50g,"Order Organic Idly Rice (ఇడ్లీ బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,15.00 INR,https://www.yasvik.com/product/organic-idly-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-083,50g,,,IN,DEFAULT
YAS-PACHAKAR-BK1FW,Food Grade Edible Camphor / పచ్చ కర్పూరం,"Order Food Grade Edible Camphor (పచ్చ కర్పూరం) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,1399.00 INR,https://www.yasvik.com/product/food-grade-edible-camphor,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,,,,,IN,DEFAULT
YAS-069-YAS-069-2KG,Organic Ragi / Finger Millet / రాగి మిల్లెట్ — 2kg,"Order Organic Ragi / Finger Millet (రాగులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,198.00 INR,https://www.yasvik.com/product/organic-ragi-finger-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-069,2kg,,,IN,DEFAULT
YAS-069-YAS-069-1KG,Organic Ragi / Finger Millet / రాగి మిల్లెట్ — 1kg,"Order Organic Ragi / Finger Millet (రాగులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,99.00 INR,https://www.yasvik.com/product/organic-ragi-finger-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-069,1kg,,,IN,DEFAULT
YAS-069-YAS-069-500G,Organic Ragi / Finger Millet / రాగి మిల్లెట్ — 500g,"Order Organic Ragi / Finger Millet (రాగులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,60.00 INR,https://www.yasvik.com/product/organic-ragi-finger-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-069,500g,,,IN,DEFAULT
YAS-069-YAS-069-250G,Organic Ragi / Finger Millet / రాగి మిల్లెట్ — 250g,"Order Organic Ragi / Finger Millet (రాగులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,35.00 INR,https://www.yasvik.com/product/organic-ragi-finger-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-069,250g,,,IN,DEFAULT
